ham	Aiyar sorry lor forgot 2 tell u...
spam	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
ham	Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...
ham	How much is blackberry bold2 in nigeria.
ham	Fffff. Can you text kadeem or are you too far gone
ham	staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
ham	Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
ham	(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)
ham	I wake up long ago already... Dunno, what other thing?
ham	This weekend is fine (an excuse not to do too much decorating)
ham	No. I.ll meet you in the library
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	And you! Will expect you whenever you text! Hope all goes well tomo 
spam	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
ham	Ok try to do week end course in coimbatore.
ham	Oh just getting even with u.... u?
ham	You busy or can I come by at some point and figure out what we're doing tomorrow
ham	Ha ha - had popped down to the loo when you hello-ed me. Hello!
ham	HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
spam	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham	Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
spam	Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876
ham	, ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy
spam	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham	I cant pick the phone right now. Pls send a message
ham	U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham	Uncle Abbey! Happy New Year. Abiola
ham	Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
ham	Y bishan lei... I tot ü say lavender? 
spam	Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic 
ham	Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx
ham	Sorry da thangam.it's my mistake.
ham	But i juz remembered i gotta bathe my dog today..
ham	Best line said in Love: . I will wait till the day I can forget u Or The day u realize that u cannot forget me.... Gn
ham	Cool. I am  &lt;#&gt;  inches long. hope you like them big!
ham	Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
ham	Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea
ham	He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! 
ham	Msg me when rajini comes.
ham	Prabha..i'm soryda..realy..frm heart i'm sory
ham	Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
ham	ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
ham	Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
ham	The table's occupied, I'm waiting by the tree
ham	Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.
ham	How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham	Dear, take care. I am just reaching home.love u a lot.
spam	URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham	Arun can u transfr me d amt
ham	Most of the tiime when i don't let you hug me it's so i don't break into tears.
ham	i dnt wnt to tlk wid u
ham	Id have to check but there's only like 1 bowls worth left
ham	Ok set let u noe e details later...
ham	Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).
ham	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
ham	Are you comingdown later?
ham	Wishing you a wonderful week.
spam	Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
ham	Ok...
ham	I remain unconvinced that this isn't an elaborate test of my willpower
ham	Just checked out, heading out to drop off my stuff now
ham	Watching tv lor. Nice one then i like lor.
ham	Kallis is ready for bat in 2nd innings
ham	Well. Im computerless. Time to make some oreo truffles
ham	No problem. Talk to you later
spam	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
ham	I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
ham	Thanks. Fills me with complete calm and reassurance! 
ham	It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
ham	Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham	I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
ham	Boo what time u get out? U were supposed to take me shopping today. :(
ham	THIS IS A LONG FUCKIN SHOWR
ham	Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
ham	Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham	Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.
spam	This message is brought to you by GMW Ltd. and is not connected to the
ham	Yeah I don't see why not
ham	My phone
ham	But if she.s drinkin i'm ok.
ham	K:)i will give my kvb acc details:)
ham	Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)
ham	Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
ham	That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
ham	Thanx but my birthday is over already.
spam	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
ham	I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
ham	hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
ham	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham	* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.
ham	He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
ham	Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!
ham	S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
ham	Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
spam	Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
ham	Helloooo... Wake up..! Sweet morning welcomes You Enjoy This Day with full of joy.. GUD MRNG.
ham	In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
ham	I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like
ham	But i'll b going 2 sch on mon. My sis need 2 take smth.
ham	Still i have not checked it da. . .
ham	Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
ham	Think + da. You wil do.
spam	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
ham	Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:if it is made by my students,this wont even start........ Datz confidence..
spam	Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
ham	I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad
ham	When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
ham	Ok enjoy . R u there in home.
ham	Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham	Stop knowing me so well!
ham	Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
ham	Probably not, I'm almost out of gas and I get some cash tomorrow
ham	Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)
ham	U WILL SWITCH YOUR FONE ON DAMMIT!!
ham	Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
ham	Jus ans me lar. U'll noe later.
ham	Lol ... I knew that .... I saw him in the dollar store
ham	I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham	Mathews or tait or edwards or anderson
ham	O. Guess they both got screwd
ham	Oic... Then better quickly go bathe n settle down...
ham	Ok leave no need to ask
spam	Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	I dont know oh. Hopefully this month.
ham	I dont thnk its a wrong calling between us
spam	Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.
ham	But i dint slept in afternoon.
ham	So u workin overtime nigpun?
spam	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p 
spam	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham	* Am on a train back from northampton so i'm afraid not!
ham	Do we have any spare power supplies
ham	Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham	Lol for real. She told my dad I have cancer
ham	Tell me again what your address is
ham	No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
ham	I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
ham	Are you plans with your family set in stone ?
ham	Oh oh... Den muz change plan liao... Go back have to yan jiu again...
ham	Ok i'm coming home now.
ham	Yes i have. So that's why u texted. Pshew...missing you so much
spam	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
ham	Some are lasting as much as 2 hours. You might get lucky.
ham	Poor girl can't go one day lmao
ham	Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.
ham	I gotta collect da car at 6 lei.
ham	Mm i had my food da from out
ham	They can try! They can get lost, in fact. Tee hee
ham	Aight, tomorrow around  &lt;#&gt;  it is
ham	Yup
ham	Yeah, we can probably swing by once my roommate finishes up with his girl
spam	Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
ham	.Please charge my mobile when you get up in morning.
ham	That's my honeymoon outfit. :)
ham	Y de asking like this.
spam	You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P
ham	Where to get those?
ham	I'm thinking that chennai forgot to come for auction..
ham	This is all just creepy and crazy to me.
ham	thanks for the temales it was wonderful. Thank. Have a great week.
ham	Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8
ham	K.k.this month kotees birthday know?
ham	Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that  &lt;#&gt;  lac crore of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.
ham	Then cant get da laptop? My matric card wif ü lei... 
ham	 came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.
ham	Got it..mail panren paru..
ham	For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
spam	This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
ham	Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*
ham	1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)
ham	I'm in town now so i'll jus take mrt down later.
ham	In sch but neva mind u eat 1st lor..
ham	Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
ham	Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...
ham	Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...
ham	Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
ham	Yes we are chatting too.
ham	Wish u many many returns of the day.. Happy birthday vikky..
ham	No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?
ham	No problem baby. Is this is a good time to talk? I called and left a message.
ham	I am late. I will be there at
ham	Howz that persons story
spam	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
ham	Okie... Thanx...
ham	Then we wait 4 u lor... No need 2 feel bad lar...
ham	Yo dude guess who just got arrested the other day
ham	 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham	I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
ham	Are you planning to come chennai?
ham	Pls come quick cant bare this.
ham	Havent.
ham	Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
ham	Goodnight, sleep well da please take care pa. Please.
ham	He remains a bro amongst bros
ham	It could work, we'll reach a consensus at the next meeting
ham	Your brother is a genius
ham	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
ham	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
ham	I wont. So wat's wit the guys
ham	No dear i do have free messages without any recharge. Hi hi hi
ham	Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
ham	For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.
ham	Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
ham	What should i eat fo lunch senor
ham	If we hit it off, you can move in with me :)
ham	Beautiful Truth against Gravity.. Read carefully: Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.. GOOD NIGHT
ham	Many times we lose our best ones bcoz we are 
ham	Do you like shaking your booty on the dance floor?
ham	Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
ham	Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
ham	Ok.
ham	OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
ham	Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
ham	And do you have any one that can teach me how to ship cars.
spam	Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!
ham	I know a few people I can hit up and fuck to the yes
ham	Just sleeping..and surfing
ham	She's borderline but yeah whatever.
ham	What year. And how many miles.
ham	HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
spam	FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
ham	I'll text now! All creepy like so he won't think that we forgot
ham	* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
ham	Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
ham	Yeah that'd pretty much be the best case scenario
ham	Sorry, I'll call later
spam	This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
ham	Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
ham	Roger that. We‘re probably going to rem in about 20
ham	Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
ham	I liked the new mobile
ham	Just dropped em off, omw back now
ham	Lmao you know me so well...
ham	Tell them no need to investigate about me anywhere.
ham	Sorry completely forgot * will pop em round this week if your still here?
ham	Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
ham	Can a not?
ham	Double eviction this week - Spiral and Michael and good riddance to them!
ham	I dont thnk its a wrong calling between us
ham	I have to take exam with in march 3
ham	Oh baby of the house. How come you dont have any new pictures on facebook
ham	Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham	Wot u up 2 u weirdo?
spam	Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
spam	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
ham	Dun need to use dial up juz open da browser n surf...
ham	I want to see your pretty pussy...
ham	Jesus armand really is trying to tell everybody he can find
ham	Lol u still feeling sick?
ham	I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
ham	Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)
ham	Hi.what you think about match?
ham	Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
spam	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
ham	Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
ham	Cool, what time you think you can get here?
ham	... Are you in the pub?
spam	You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P
ham	Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
ham	We confirm eating at esplanade?
ham	Ok...
ham	LOL .. *grins* .. I'm not babe, but thanks for thinking of me!
ham	What happened in interview?
ham	Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
spam	Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )
ham	Guessin you ain't gonna be here before 9?
ham	Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
ham	The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....
ham	I am not sure about night menu. . . I know only about noon menu
ham	Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...
ham	So when you gonna get rimac access 
ham	I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?
ham	I am sorry it hurt you.
ham	Yeah right! I'll bring my tape measure fri!
ham	Ok...
ham	K I'm ready,  &lt;#&gt; ?
ham	Ok c ü then.
ham	You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management
ham	Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
ham	Ok... Then r we meeting later?
ham	If you were/are free i can give. Otherwise nalla adi entey nattil kittum
spam	URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !
ham	U too...
ham	Raviyog Peripherals bhayandar east
ham	Dear i am not denying your words please
ham	Onum ela pa. Normal than.
spam	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham	Lol its ok I didn't remember til last nite
ham	Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
ham	No..few hours before.went to hair cut .
ham	K.i will send in  &lt;#&gt;  min:)
spam	Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+
ham	I'm also came to room.
ham	Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
ham	Bugis oso near wat... 
ham	Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
ham	Gettin rdy to ship comp
ham	What not under standing.
ham	Is there coming friday is leave for pongal?do you get any news from your work place.
ham	Wat's my dear doing? Sleeping ah?
ham	Well thats nice. Too bad i cant eat it
ham	Some friends want me to drive em someplace, probably take a while
ham	Okie
ham	You are not bothering me but you have to trust my answers. Pls.
ham	Welp apparently he retired
spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114
ham	1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
ham	Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!
spam	Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
ham	He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
spam	ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
ham	Really do hope the work doesnt get stressful. Have a gr8 day.
spam	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
ham	I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
ham	A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied Boost is d secret of my energy n instantly d girl shouted our energy n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8
ham	Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... 
spam	Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p 
ham	Ya! when are ü taking ure practical lessons? I start in june..  
ham	Lets use it next week, princess :)
ham	K do I need a login or anything
spam	Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham	HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
ham	No screaming means shouting..
ham	I meant middle left or right?
ham	I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
ham	Ok lor ü reaching then message me.
ham	Hope youre not having too much fun without me!! see u tomorrow love jess x
ham	He's just gonna worry for nothing. And he won't give you money its no use.
ham	Mm umma ask vava also to come tell him can play later together
spam	FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk
ham	I'm done oredi...
spam	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
ham	K, I'll work something out
ham	Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
spam	FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
ham	Can you use foreign stamps for whatever you send them off for? 
spam	URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
ham	Feel like trying kadeem again? :V
ham	Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham	Oh yeah clearly it's my fault
spam	Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
spam	Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
ham	So what did the bank say about the money?
ham	I'm okay. Chasing the dream. What's good. What are you doing next.
spam	money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
ham	And how's your husband.
ham	I love working from home :)
ham	Did you show him and wot did he say or could u not c him 4 dust?
ham	I keep seeing weird shit and bein all woah then realising it's actually reasonable and I'm all oh
ham	Send to someone else :-)
ham	I can ask around but there's not a lot in terms of mids up here
ham	Hey whats up? U sleeping all morning?
ham	Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...
ham	How are you. Just checking up on you
ham	Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx
ham	Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(
ham	Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham	I finished my lunch already. U wake up already?
ham	Yes, i'm small kid.. And boost is the secret of my energy..
